Date,Close
02/08/2018 16:00:00,33.92
03/08/2018 16:00:00,33.38
06/08/2018 16:00:00,34.1
07/08/2018 16:00:00,33.62
08/08/2018 16:00:00,33.94
09/08/2018 16:00:00,33.96
10/08/2018 16:00:00,33.72
13/08/2018 16:00:00,33.31
14/08/2018 16:00:00,33.82
15/08/2018 16:00:00,33.7
16/08/2018 16:00:00,32.84
17/08/2018 16:00:00,32.74
20/08/2018 16:00:00,33.17
21/08/2018 16:00:00,32.55
22/08/2018 16:00:00,32.08
23/08/2018 16:00:00,32.48
24/08/2018 16:00:00,32.71
27/08/2018 16:00:00,33.08
28/08/2018 16:00:00,33.38
29/08/2018 16:00:00,33.81
30/08/2018 16:00:00,33.78
31/08/2018 16:00:00,33.21
03/09/2018 16:00:00,33.01
04/09/2018 16:00:00,33.08
05/09/2018 16:00:00,32.2
06/09/2018 16:00:00,31.4
07/09/2018 16:00:00,31.3
10/09/2018 16:00:00,31.2
11/09/2018 16:00:00,31.2
12/09/2018 16:00:00,31.1
13/09/2018 16:00:00,31.31
14/09/2018 16:00:00,31.82
17/09/2018 16:00:00,31.61
18/09/2018 16:00:00,31.48
19/09/2018 16:00:00,32.4
20/09/2018 16:00:00,32.77
21/09/2018 16:00:00,33.58
24/09/2018 16:00:00,33.83
25/09/2018 16:00:00,34.1
26/09/2018 16:00:00,34.5
27/09/2018 16:00:00,34.48
28/09/2018 16:00:00,34.63
01/10/2018 16:00:00,34.61
02/10/2018 16:00:00,34.7
03/10/2018 16:00:00,35.08
04/10/2018 16:00:00,35.41
05/10/2018 16:00:00,35.5
08/10/2018 16:00:00,34.5
09/10/2018 16:00:00,34.63
10/10/2018 16:00:00,34.72
11/10/2018 16:00:00,33.4
12/10/2018 16:00:00,33.84
15/10/2018 16:00:00,33.34
16/10/2018 16:00:00,33.9
17/10/2018 16:00:00,33.66
18/10/2018 16:00:00,33.2
19/10/2018 16:00:00,33.1
22/10/2018 16:00:00,33.16
23/10/2018 16:00:00,32.79
24/10/2018 16:00:00,32.07
25/10/2018 16:00:00,30.8
26/10/2018 16:00:00,31.2
29/10/2018 16:00:00,31.65
30/10/2018 16:00:00,32.22
31/10/2018 16:00:00,32.21
01/11/2018 16:00:00,33.11
02/11/2018 16:00:00,33.5
05/11/2018 16:00:00,33.11
06/11/2018 16:00:00,33.55
07/11/2018 16:00:00,33.39
08/11/2018 16:00:00,33.33
09/11/2018 16:00:00,33.41
12/11/2018 16:00:00,33.41
13/11/2018 16:00:00,32.85
14/11/2018 16:00:00,32.11
15/11/2018 16:00:00,32.04
16/11/2018 16:00:00,32.36
19/11/2018 16:00:00,32.4
20/11/2018 16:00:00,32.69
21/11/2018 16:00:00,31.6
22/11/2018 16:00:00,31.78
23/11/2018 16:00:00,31.55
26/11/2018 16:00:00,30.43
27/11/2018 16:00:00,30.87
28/11/2018 16:00:00,30.61
29/11/2018 16:00:00,30.98
30/11/2018 16:00:00,30.69
03/12/2018 16:00:00,31.82
04/12/2018 16:00:00,31.62
05/12/2018 16:00:00,31.83
06/12/2018 16:00:00,31.4
07/12/2018 16:00:00,31.18
10/12/2018 16:00:00,31.29
11/12/2018 16:00:00,31.72
12/12/2018 16:00:00,32.19
13/12/2018 16:00:00,32.81
14/12/2018 16:00:00,32.4
17/12/2018 16:00:00,33.53
18/12/2018 16:00:00,33.5
19/12/2018 16:00:00,33.49
20/12/2018 16:00:00,32.62
21/12/2018 16:00:00,33.36
24/12/2018 14:10:00,33.5
27/12/2018 16:00:00,34.15
28/12/2018 16:00:00,33.95
31/12/2018 14:10:00,34.23
02/01/2019 16:00:00,33.68
03/01/2019 16:00:00,33.68
04/01/2019 16:00:00,33.38
07/01/2019 16:00:00,34.39
08/01/2019 16:00:00,34.43
09/01/2019 16:00:00,34.3
10/01/2019 16:00:00,33.14
11/01/2019 16:00:00,32.79
14/01/2019 16:00:00,32.71
15/01/2019 16:00:00,33.06
16/01/2019 16:00:00,32.93
17/01/2019 16:00:00,32.87
18/01/2019 16:00:00,33.11
21/01/2019 16:00:00,33.2
22/01/2019 16:00:00,32.77
23/01/2019 16:00:00,32.63
24/01/2019 16:00:00,32.62
25/01/2019 16:00:00,33.05
29/01/2019 16:00:00,33.74
30/01/2019 16:00:00,34.6
31/01/2019 16:00:00,34.83
01/02/2019 16:00:00,35
04/02/2019 16:00:00,35
05/02/2019 16:00:00,35.39
06/02/2019 16:00:00,35.98
07/02/2019 16:00:00,35.87
08/02/2019 16:00:00,35.33
11/02/2019 16:00:00,36.04
12/02/2019 16:00:00,36.28
13/02/2019 16:00:00,36.08
14/02/2019 16:00:00,36.67
15/02/2019 16:00:00,36.47
18/02/2019 16:00:00,37
19/02/2019 16:00:00,37.01
20/02/2019 16:00:00,37.94
21/02/2019 16:00:00,37.85
22/02/2019 16:00:00,37.69
25/02/2019 16:00:00,38.03
26/02/2019 16:00:00,37.55
27/02/2019 16:00:00,37.68
28/02/2019 16:00:00,37.23
01/03/2019 16:00:00,37.18
04/03/2019 16:00:00,37.62
05/03/2019 16:00:00,37.3
06/03/2019 16:00:00,37.62
07/03/2019 16:00:00,37.37
08/03/2019 16:00:00,36.88
11/03/2019 16:00:00,36.5
12/03/2019 16:00:00,37.08
13/03/2019 16:00:00,36.77
14/03/2019 16:00:00,37.14
15/03/2019 16:00:00,36.48
18/03/2019 16:00:00,36.98
19/03/2019 16:00:00,37.59
20/03/2019 16:00:00,37.2
21/03/2019 16:00:00,37.68
22/03/2019 16:00:00,37.61
25/03/2019 16:00:00,37.13
26/03/2019 16:00:00,37.55
27/03/2019 16:00:00,37.9
28/03/2019 16:00:00,38.24
29/03/2019 16:00:00,38.49
01/04/2019 16:00:00,39.05
02/04/2019 16:00:00,39.03
03/04/2019 16:00:00,39.91
04/04/2019 16:00:00,39.42
05/04/2019 16:00:00,39.22
08/04/2019 16:00:00,39.89
09/04/2019 16:00:00,40.03
10/04/2019 16:00:00,39.89
11/04/2019 16:00:00,39.64
12/04/2019 16:00:00,39.58
15/04/2019 16:00:00,39.54
16/04/2019 16:00:00,39.37
17/04/2019 16:00:00,38.3
18/04/2019 16:00:00,38.23
23/04/2019 16:00:00,38.33
24/04/2019 16:00:00,38.2
26/04/2019 16:00:00,37.6
29/04/2019 16:00:00,37.82
30/04/2019 16:00:00,37.4
01/05/2019 16:00:00,37.48
02/05/2019 16:00:00,37.02
03/05/2019 16:00:00,36.94
06/05/2019 16:00:00,36.8
07/05/2019 16:00:00,37.3
08/05/2019 16:00:00,37.18
09/05/2019 16:00:00,36.98
10/05/2019 16:00:00,36.8
13/05/2019 16:00:00,36.93
14/05/2019 16:00:00,36.52
15/05/2019 16:00:00,37.2
16/05/2019 16:00:00,37.54
17/05/2019 16:00:00,38.46
20/05/2019 16:00:00,38.21
21/05/2019 16:00:00,37.94
22/05/2019 16:00:00,38.07
23/05/2019 16:00:00,37.32
24/05/2019 16:00:00,37.45
27/05/2019 16:00:00,37.94
28/05/2019 16:00:00,38.6
29/05/2019 16:00:00,38.36
30/05/2019 16:00:00,37.7
31/05/2019 16:00:00,37.76
03/06/2019 16:00:00,36.81
04/06/2019 16:00:00,37.31
05/06/2019 16:00:00,37.54
06/06/2019 16:00:00,37.05
07/06/2019 16:00:00,37.84
11/06/2019 16:00:00,38.7
12/06/2019 16:00:00,39.75
13/06/2019 16:00:00,39.56
14/06/2019 16:00:00,40.3
17/06/2019 16:00:00,40.16
18/06/2019 16:00:00,40.16
19/06/2019 16:00:00,40.98
20/06/2019 16:00:00,40.85
21/06/2019 16:00:00,41.03
24/06/2019 16:00:00,41.2
25/06/2019 16:00:00,41.24
26/06/2019 16:00:00,41.16
27/06/2019 16:00:00,41.95
28/06/2019 16:00:00,41.16
01/07/2019 16:00:00,41.68
02/07/2019 16:00:00,42.04
03/07/2019 16:00:00,42.08
04/07/2019 16:00:00,41.85
05/07/2019 16:00:00,41.29
08/07/2019 16:00:00,40.56
09/07/2019 16:00:00,41.03
10/07/2019 16:00:00,40.96
11/07/2019 16:00:00,41.23
12/07/2019 16:00:00,40.97
15/07/2019 16:00:00,41
16/07/2019 16:00:00,41.16
17/07/2019 16:00:00,41.74
18/07/2019 16:00:00,41.12
19/07/2019 16:00:00,41.06
22/07/2019 16:00:00,41.34
23/07/2019 16:00:00,41.58
24/07/2019 16:00:00,41.33
25/07/2019 16:00:00,40.59
26/07/2019 16:00:00,40.85
29/07/2019 16:00:00,40.6
30/07/2019 16:00:00,40.83
31/07/2019 16:00:00,40.76
01/08/2019 16:00:00,40.26
02/08/2019 16:00:00,38.78
05/08/2019 16:00:00,37.38
06/08/2019 16:00:00,37.1
07/08/2019 16:00:00,36.75
08/08/2019 16:00:00,37.3
09/08/2019 16:00:00,37.29
12/08/2019 16:00:00,37.01
13/08/2019 16:00:00,37.01
14/08/2019 16:00:00,37.42
15/08/2019 16:00:00,36.39
16/08/2019 16:00:00,36.17
19/08/2019 16:00:00,36.25
20/08/2019 16:00:00,36.3
21/08/2019 16:00:00,35.25
22/08/2019 16:00:00,35.2
23/08/2019 16:00:00,35.42
26/08/2019 16:00:00,34.69
27/08/2019 16:00:00,34.95
28/08/2019 16:00:00,35.42
29/08/2019 16:00:00,35.5
30/08/2019 16:00:00,36.29
02/09/2019 16:00:00,36.58
03/09/2019 16:00:00,36.43
04/09/2019 16:00:00,36.32
05/09/2019 16:00:00,36.07
06/09/2019 16:00:00,36.31
09/09/2019 16:00:00,36.13
10/09/2019 16:00:00,36.32
11/09/2019 16:00:00,36.92
12/09/2019 16:00:00,36.97
13/09/2019 16:00:00,37.13
16/09/2019 16:00:00,38.3
17/09/2019 16:00:00,37.89
18/09/2019 16:00:00,37.79
19/09/2019 16:00:00,37.68
20/09/2019 16:00:00,37.75
23/09/2019 16:00:00,37.62
24/09/2019 16:00:00,37.25
25/09/2019 16:00:00,36.53
26/09/2019 16:00:00,36.5
27/09/2019 16:00:00,36.84
30/09/2019 16:00:00,36.72
01/10/2019 16:00:00,37
02/10/2019 16:00:00,36.3
03/10/2019 16:00:00,35.15
04/10/2019 16:00:00,35.3
07/10/2019 16:00:00,35.38
08/10/2019 16:00:00,35.61
09/10/2019 16:00:00,35.13
10/10/2019 16:00:00,35.07
11/10/2019 16:00:00,35.82
14/10/2019 16:00:00,36.53
15/10/2019 16:00:00,36.08
16/10/2019 16:00:00,36.04
17/10/2019 16:00:00,34.86
18/10/2019 16:00:00,34.79
21/10/2019 16:00:00,34.98
22/10/2019 16:00:00,35.39
23/10/2019 16:00:00,35.4
24/10/2019 16:00:00,35.75
25/10/2019 16:00:00,35.77
28/10/2019 16:00:00,36.17
29/10/2019 16:00:00,36.62
30/10/2019 16:00:00,36.2
31/10/2019 16:00:00,35.95
01/11/2019 16:00:00,35.7
04/11/2019 16:00:00,36.48
05/11/2019 16:00:00,36.95
06/11/2019 16:00:00,37.5
07/11/2019 16:00:00,37.35
08/11/2019 16:00:00,37.3
11/11/2019 16:00:00,37.18
12/11/2019 16:00:00,37.1
13/11/2019 16:00:00,36.79
14/11/2019 16:00:00,36.81
15/11/2019 16:00:00,37.28
18/11/2019 16:00:00,37.36
19/11/2019 16:00:00,37.47
20/11/2019 16:00:00,37.24
21/11/2019 16:00:00,36.73
22/11/2019 16:00:00,37.19
25/11/2019 16:00:00,37.85
26/11/2019 16:00:00,37.9
27/11/2019 16:00:00,38.35
28/11/2019 16:00:00,38.5
29/11/2019 16:00:00,38.23
02/12/2019 16:00:00,38.31
03/12/2019 16:00:00,37.77
04/12/2019 16:00:00,36.83
05/12/2019 16:00:00,37.41
06/12/2019 16:00:00,37.36
09/12/2019 16:00:00,38.05
10/12/2019 16:00:00,38.46
11/12/2019 16:00:00,38.6
12/12/2019 16:00:00,38.6
13/12/2019 16:00:00,39.35
16/12/2019 16:00:00,39.99
17/12/2019 16:00:00,40.2
18/12/2019 16:00:00,40.05
19/12/2019 16:00:00,39.79
20/12/2019 16:00:00,39.72
23/12/2019 16:00:00,39.22
24/12/2019 14:10:00,39.23
27/12/2019 16:00:00,39.64
30/12/2019 16:00:00,39.42
31/12/2019 14:10:00,38.92
