Date,Close
22/03/2019 16:00:00,94.17
25/03/2019 16:00:00,93.13
26/03/2019 16:00:00,93.8
27/03/2019 16:00:00,95.23
28/03/2019 16:00:00,96.41
29/03/2019 16:00:00,97.91
01/04/2019 16:00:00,99.53
02/04/2019 16:00:00,98.43
03/04/2019 16:00:00,100.32
04/04/2019 16:00:00,99.63
05/04/2019 16:00:00,99.91
08/04/2019 16:00:00,101.48
09/04/2019 16:00:00,101.58
10/04/2019 16:00:00,101.83
11/04/2019 16:00:00,100.48
12/04/2019 16:00:00,100.5
15/04/2019 16:00:00,100.75
16/04/2019 16:00:00,101.2
17/04/2019 16:00:00,96.4
18/04/2019 16:00:00,97.74
23/04/2019 16:00:00,99.21
24/04/2019 16:00:00,98.39
26/04/2019 16:00:00,97.62
29/04/2019 16:00:00,97.75
30/04/2019 16:00:00,95.37
01/05/2019 16:00:00,95.58
02/05/2019 16:00:00,94.45
03/05/2019 16:00:00,94.43
06/05/2019 16:00:00,93.94
07/05/2019 16:00:00,96.05
08/05/2019 16:00:00,95.95
09/05/2019 16:00:00,95.35
10/05/2019 16:00:00,95.27
13/05/2019 16:00:00,96.03
14/05/2019 16:00:00,96.22
15/05/2019 16:00:00,98.31
16/05/2019 16:00:00,99.28
17/05/2019 16:00:00,101.35
20/05/2019 16:00:00,102.4
21/05/2019 16:00:00,101.27
22/05/2019 16:00:00,101.7
23/05/2019 16:00:00,100.98
24/05/2019 16:00:00,101.25
27/05/2019 16:00:00,103.02
28/05/2019 16:00:00,105.31
29/05/2019 16:00:00,104.53
30/05/2019 16:00:00,101.05
31/05/2019 16:00:00,100.3
03/06/2019 16:00:00,97.11
04/06/2019 16:00:00,98.56
05/06/2019 16:00:00,99.51
06/06/2019 16:00:00,96.72
07/06/2019 16:00:00,98
11/06/2019 16:00:00,100.55
12/06/2019 16:00:00,102.41
13/06/2019 16:00:00,101.85
14/06/2019 16:00:00,105.34
17/06/2019 16:00:00,103.86
18/06/2019 16:00:00,103.7
19/06/2019 16:00:00,105.71
20/06/2019 16:00:00,101.47
21/06/2019 16:00:00,101.54
24/06/2019 16:00:00,101.73
25/06/2019 16:00:00,102.38
26/06/2019 16:00:00,103.16
27/06/2019 16:00:00,106.26
28/06/2019 16:00:00,103.76
01/07/2019 16:00:00,104.75
02/07/2019 16:00:00,106.45
03/07/2019 16:00:00,107.05
04/07/2019 16:00:00,106.2
05/07/2019 16:00:00,103.93
08/07/2019 16:00:00,102.91
09/07/2019 16:00:00,104.35
10/07/2019 16:00:00,103.67
11/07/2019 16:00:00,104.51
12/07/2019 16:00:00,103.55
15/07/2019 16:00:00,103.91
16/07/2019 16:00:00,103.25
17/07/2019 16:00:00,103.2
18/07/2019 16:00:00,102.36
19/07/2019 16:00:00,102.32
22/07/2019 16:00:00,103.17
23/07/2019 16:00:00,102.76
24/07/2019 16:00:00,100.51
25/07/2019 16:00:00,96.29
26/07/2019 16:00:00,98.26
29/07/2019 16:00:00,98.78
30/07/2019 16:00:00,99
31/07/2019 16:00:00,98.9
01/08/2019 16:00:00,97.81
02/08/2019 16:00:00,94.77
05/08/2019 16:00:00,91.49
06/08/2019 16:00:00,91.39
07/08/2019 16:00:00,89.5
08/08/2019 16:00:00,88.52
09/08/2019 16:00:00,87.69
12/08/2019 16:00:00,85.28
13/08/2019 16:00:00,85.8
14/08/2019 16:00:00,87.94
15/08/2019 16:00:00,85.6
16/08/2019 16:00:00,84.72
19/08/2019 16:00:00,84.96
20/08/2019 16:00:00,85.83
21/08/2019 16:00:00,83.7
22/08/2019 16:00:00,84.21
23/08/2019 16:00:00,85
26/08/2019 16:00:00,82.78
27/08/2019 16:00:00,83.76
28/08/2019 16:00:00,85.83
29/08/2019 16:00:00,85.68
30/08/2019 16:00:00,87.58
02/09/2019 16:00:00,88.83
03/09/2019 16:00:00,88.15
04/09/2019 16:00:00,88.41
05/09/2019 16:00:00,90.03
06/09/2019 16:00:00,90.37
09/09/2019 16:00:00,90.31
10/09/2019 16:00:00,90.04
11/09/2019 16:00:00,92.1
12/09/2019 16:00:00,92.68
13/09/2019 16:00:00,93.29
16/09/2019 16:00:00,94.11
17/09/2019 16:00:00,92.65
18/09/2019 16:00:00,92.92
19/09/2019 16:00:00,93.04
20/09/2019 16:00:00,92.44
23/09/2019 16:00:00,92.84
24/09/2019 16:00:00,93.04
25/09/2019 16:00:00,91.01
26/09/2019 16:00:00,91.13
27/09/2019 16:00:00,91.6
30/09/2019 16:00:00,92.67
01/10/2019 16:00:00,92.6
02/10/2019 16:00:00,91.09
03/10/2019 16:00:00,87.25
04/10/2019 16:00:00,87.65
07/10/2019 16:00:00,87.6
08/10/2019 16:00:00,88.58
09/10/2019 16:00:00,87.75
10/10/2019 16:00:00,87.92
11/10/2019 16:00:00,89.97
14/10/2019 16:00:00,91.91
15/10/2019 16:00:00,90.6
16/10/2019 16:00:00,89.81
17/10/2019 16:00:00,87.22
18/10/2019 16:00:00,87.87
21/10/2019 16:00:00,88.12
22/10/2019 16:00:00,89.43
23/10/2019 16:00:00,89.8
24/10/2019 16:00:00,90.39
25/10/2019 16:00:00,90.81
28/10/2019 16:00:00,91.25
29/10/2019 16:00:00,92.2
30/10/2019 16:00:00,91.2
31/10/2019 16:00:00,90.88
01/11/2019 16:00:00,90.49
04/11/2019 16:00:00,93.69
05/11/2019 16:00:00,94.84
06/11/2019 16:00:00,95.11
07/11/2019 16:00:00,95.16
08/11/2019 16:00:00,95.23
11/11/2019 16:00:00,92.98
12/11/2019 16:00:00,93.36
13/11/2019 16:00:00,91.8
14/11/2019 16:00:00,92.36
15/11/2019 16:00:00,93.54
18/11/2019 16:00:00,94.35
19/11/2019 16:00:00,95.2
20/11/2019 16:00:00,94.41
21/11/2019 16:00:00,93.3
22/11/2019 16:00:00,94.05
25/11/2019 16:00:00,95.92
26/11/2019 16:00:00,95.98
27/11/2019 16:00:00,97
28/11/2019 16:00:00,97.39
29/11/2019 16:00:00,96.9
02/12/2019 16:00:00,97.52
03/12/2019 16:00:00,97.02
04/12/2019 16:00:00,95.03
05/12/2019 16:00:00,95.79
06/12/2019 16:00:00,95.79
09/12/2019 16:00:00,97.42
10/12/2019 16:00:00,98.71
11/12/2019 16:00:00,99.1
12/12/2019 16:00:00,99.02
13/12/2019 16:00:00,100.6
16/12/2019 16:00:00,101.78
17/12/2019 16:00:00,103.3
18/12/2019 16:00:00,102.24
19/12/2019 16:00:00,102.26
20/12/2019 16:00:00,103.66
23/12/2019 16:00:00,101.83
24/12/2019 14:10:00,102
27/12/2019 16:00:00,102.51
30/12/2019 16:00:00,101.6
31/12/2019 14:10:00,100.4
