Date,Close
02/05/2018 16:00:00,73.46
03/05/2018 16:00:00,73.91
04/05/2018 16:00:00,72.76
07/05/2018 16:00:00,72.71
08/05/2018 16:00:00,73.5
09/05/2018 16:00:00,71.41
10/05/2018 16:00:00,70.98
11/05/2018 16:00:00,70.53
14/05/2018 16:00:00,70.8
15/05/2018 16:00:00,70.92
16/05/2018 16:00:00,70.79
17/05/2018 16:00:00,71.16
18/05/2018 16:00:00,70.5
21/05/2018 16:00:00,70.09
22/05/2018 16:00:00,70.25
23/05/2018 16:00:00,69.81
24/05/2018 16:00:00,69.59
25/05/2018 16:00:00,69.87
28/05/2018 16:00:00,69.61
29/05/2018 16:00:00,70.35
30/05/2018 16:00:00,69.6
31/05/2018 16:00:00,69.3
01/06/2018 16:00:00,68.7
04/06/2018 16:00:00,69.69
05/06/2018 16:00:00,70.39
06/06/2018 16:00:00,69.23
07/06/2018 16:00:00,69.26
08/06/2018 16:00:00,69.37
12/06/2018 16:00:00,68.85
13/06/2018 16:00:00,68.18
14/06/2018 16:00:00,67.45
15/06/2018 16:00:00,68.98
18/06/2018 16:00:00,69.7
19/06/2018 16:00:00,69.88
20/06/2018 16:00:00,71.91
21/06/2018 16:00:00,72.9
22/06/2018 16:00:00,73.86
25/06/2018 16:00:00,72.16
26/06/2018 16:00:00,72.81
27/06/2018 16:00:00,72.61
28/06/2018 16:00:00,73.23
29/06/2018 16:00:00,72.87
02/07/2018 16:00:00,72.7
03/07/2018 16:00:00,73.97
04/07/2018 16:00:00,73.59
05/07/2018 16:00:00,74.46
06/07/2018 16:00:00,75.67
09/07/2018 16:00:00,76.1
10/07/2018 16:00:00,74.43
11/07/2018 16:00:00,74.05
12/07/2018 16:00:00,75.21
13/07/2018 16:00:00,74.85
16/07/2018 16:00:00,74.24
17/07/2018 16:00:00,74.49
18/07/2018 16:00:00,75.02
19/07/2018 16:00:00,75.39
20/07/2018 16:00:00,75.9
23/07/2018 16:00:00,75.24
24/07/2018 16:00:00,75.17
25/07/2018 16:00:00,74.76
26/07/2018 16:00:00,74.83
27/07/2018 16:00:00,75.36
30/07/2018 16:00:00,74.9
31/07/2018 16:00:00,74.79
01/08/2018 16:00:00,73.71
02/08/2018 16:00:00,73.68
03/08/2018 16:00:00,72.83
06/08/2018 16:00:00,73.56
07/08/2018 16:00:00,72.89
08/08/2018 16:00:00,74.81
09/08/2018 16:00:00,75.37
10/08/2018 16:00:00,75.39
13/08/2018 16:00:00,74.94
14/08/2018 16:00:00,75.86
15/08/2018 16:00:00,73.99
16/08/2018 16:00:00,74.12
17/08/2018 16:00:00,74.29
20/08/2018 16:00:00,73.61
21/08/2018 16:00:00,72.95
22/08/2018 16:00:00,71.88
23/08/2018 16:00:00,70.75
24/08/2018 16:00:00,70.89
27/08/2018 16:00:00,71.19
28/08/2018 16:00:00,71.73
29/08/2018 16:00:00,73.23
30/08/2018 16:00:00,72.15
31/08/2018 16:00:00,71.24
03/09/2018 16:00:00,71.21
04/09/2018 16:00:00,70.73
05/09/2018 16:00:00,70.11
06/09/2018 16:00:00,70.14
07/09/2018 16:00:00,70.51
10/09/2018 16:00:00,70.75
11/09/2018 16:00:00,71.87
12/09/2018 16:00:00,71.93
13/09/2018 16:00:00,71.18
14/09/2018 16:00:00,71.5
17/09/2018 16:00:00,71.75
18/09/2018 16:00:00,71.92
19/09/2018 16:00:00,72.09
20/09/2018 16:00:00,71.88
21/09/2018 16:00:00,71.94
24/09/2018 16:00:00,71.57
25/09/2018 16:00:00,70.8
26/09/2018 16:00:00,70.18
27/09/2018 16:00:00,70.08
28/09/2018 16:00:00,71.41
01/10/2018 16:00:00,70.42
02/10/2018 16:00:00,69.57
03/10/2018 16:00:00,69.61
04/10/2018 16:00:00,69.92
05/10/2018 16:00:00,70
08/10/2018 16:00:00,69.35
09/10/2018 16:00:00,68.75
10/10/2018 16:00:00,68.97
11/10/2018 16:00:00,67
12/10/2018 16:00:00,67.03
15/10/2018 16:00:00,65.63
16/10/2018 16:00:00,65.77
17/10/2018 16:00:00,66.9
18/10/2018 16:00:00,67.22
19/10/2018 16:00:00,67.92
22/10/2018 16:00:00,67.34
23/10/2018 16:00:00,66.61
24/10/2018 16:00:00,66.86
25/10/2018 16:00:00,65.27
26/10/2018 16:00:00,65.81
29/10/2018 16:00:00,66.64
30/10/2018 16:00:00,68.16
31/10/2018 16:00:00,69.23
01/11/2018 16:00:00,68.94
02/11/2018 16:00:00,68.35
05/11/2018 16:00:00,67.98
06/11/2018 16:00:00,68.95
07/11/2018 16:00:00,69.35
08/11/2018 16:00:00,70.62
09/11/2018 16:00:00,70.95
12/11/2018 16:00:00,71.77
13/11/2018 16:00:00,70.9
14/11/2018 16:00:00,69.21
15/11/2018 16:00:00,68.86
16/11/2018 16:00:00,68.9
19/11/2018 16:00:00,68.5
20/11/2018 16:00:00,69.2
21/11/2018 16:00:00,70.06
22/11/2018 16:00:00,70.63
23/11/2018 16:00:00,71.3
26/11/2018 16:00:00,71.36
27/11/2018 16:00:00,72.21
28/11/2018 16:00:00,72.09
29/11/2018 16:00:00,72.43
30/11/2018 16:00:00,71.23
03/12/2018 16:00:00,71.55
04/12/2018 16:00:00,70.8
05/12/2018 16:00:00,70
06/12/2018 16:00:00,69.67
07/12/2018 16:00:00,70.37
10/12/2018 16:00:00,68.27
11/12/2018 16:00:00,68.43
12/12/2018 16:00:00,70.08
13/12/2018 16:00:00,70.18
14/12/2018 16:00:00,68.81
17/12/2018 16:00:00,69.26
18/12/2018 16:00:00,68.6
19/12/2018 16:00:00,69.4
20/12/2018 16:00:00,68.92
21/12/2018 16:00:00,68.48
24/12/2018 14:10:00,68.65
27/12/2018 16:00:00,70.33
28/12/2018 16:00:00,71.91
31/12/2018 14:10:00,72.39
02/01/2019 16:00:00,70.97
03/01/2019 16:00:00,71.84
04/01/2019 16:00:00,71.89
07/01/2019 16:00:00,72.57
08/01/2019 16:00:00,72.47
09/01/2019 16:00:00,72.33
10/01/2019 16:00:00,72.45
11/01/2019 16:00:00,71.66
14/01/2019 16:00:00,71.92
15/01/2019 16:00:00,72.65
16/01/2019 16:00:00,72.55
17/01/2019 16:00:00,72.77
18/01/2019 16:00:00,73.23
21/01/2019 16:00:00,73.05
22/01/2019 16:00:00,72.18
23/01/2019 16:00:00,72.13
24/01/2019 16:00:00,72.51
25/01/2019 16:00:00,72.54
29/01/2019 16:00:00,71.35
30/01/2019 16:00:00,71.24
31/01/2019 16:00:00,69.91
01/02/2019 16:00:00,69.76
04/02/2019 16:00:00,70.3
05/02/2019 16:00:00,73.6
06/02/2019 16:00:00,72.6
07/02/2019 16:00:00,74.06
08/02/2019 16:00:00,74.75
11/02/2019 16:00:00,73.82
12/02/2019 16:00:00,73.33
13/02/2019 16:00:00,71.21
14/02/2019 16:00:00,70.59
15/02/2019 16:00:00,70.81
18/02/2019 16:00:00,70.97
19/02/2019 16:00:00,71.67
20/02/2019 16:00:00,71.66
21/02/2019 16:00:00,73.1
22/02/2019 16:00:00,73.85
25/02/2019 16:00:00,73.76
26/02/2019 16:00:00,73.15
27/02/2019 16:00:00,73.65
28/02/2019 16:00:00,73.95
01/03/2019 16:00:00,74.35
04/03/2019 16:00:00,74.05
05/03/2019 16:00:00,74.06
06/03/2019 16:00:00,74.75
07/03/2019 16:00:00,74.68
08/03/2019 16:00:00,73.18
11/03/2019 16:00:00,73.05
12/03/2019 16:00:00,73.69
13/03/2019 16:00:00,72.7
14/03/2019 16:00:00,72.55
15/03/2019 16:00:00,72.31
18/03/2019 16:00:00,71.75
19/03/2019 16:00:00,71.33
20/03/2019 16:00:00,70.79
21/03/2019 16:00:00,71.13
22/03/2019 16:00:00,71.43
25/03/2019 16:00:00,70.78
26/03/2019 16:00:00,70.71
27/03/2019 16:00:00,70.84
28/03/2019 16:00:00,70.91
29/03/2019 16:00:00,70.64
01/04/2019 16:00:00,71.36
02/04/2019 16:00:00,71.38
03/04/2019 16:00:00,71.39
04/04/2019 16:00:00,71.23
05/04/2019 16:00:00,70.89
08/04/2019 16:00:00,70.67
09/04/2019 16:00:00,70.25
10/04/2019 16:00:00,70.75
11/04/2019 16:00:00,70.26
12/04/2019 16:00:00,71.63
15/04/2019 16:00:00,72.19
16/04/2019 16:00:00,72.69
17/04/2019 16:00:00,73.29
18/04/2019 16:00:00,73.41
23/04/2019 16:00:00,74.2
24/04/2019 16:00:00,75.16
26/04/2019 16:00:00,75.45
29/04/2019 16:00:00,75.11
30/04/2019 16:00:00,74.52
01/05/2019 16:00:00,75.5
02/05/2019 16:00:00,74.86
03/05/2019 16:00:00,74.98
06/05/2019 16:00:00,74.94
07/05/2019 16:00:00,74.61
08/05/2019 16:00:00,74.74
09/05/2019 16:00:00,75.17
10/05/2019 16:00:00,75.4
13/05/2019 16:00:00,73.5
14/05/2019 16:00:00,72.57
15/05/2019 16:00:00,72.54
16/05/2019 16:00:00,73.33
17/05/2019 16:00:00,72.83
20/05/2019 16:00:00,77.4
21/05/2019 16:00:00,78.97
22/05/2019 16:00:00,79
23/05/2019 16:00:00,78.15
24/05/2019 16:00:00,78.18
27/05/2019 16:00:00,77.64
28/05/2019 16:00:00,78.04
29/05/2019 16:00:00,77.89
30/05/2019 16:00:00,78.2
31/05/2019 16:00:00,78.51
03/06/2019 16:00:00,77.91
04/06/2019 16:00:00,78.42
05/06/2019 16:00:00,79.39
06/06/2019 16:00:00,79.72
07/06/2019 16:00:00,80
11/06/2019 16:00:00,80.95
12/06/2019 16:00:00,79.87
13/06/2019 16:00:00,80.42
14/06/2019 16:00:00,79.77
17/06/2019 16:00:00,80.19
18/06/2019 16:00:00,81.45
19/06/2019 16:00:00,82.3
20/06/2019 16:00:00,82.89
21/06/2019 16:00:00,82.24
24/06/2019 16:00:00,82.7
25/06/2019 16:00:00,82.38
26/06/2019 16:00:00,82.19
27/06/2019 16:00:00,83
28/06/2019 16:00:00,82.78
01/07/2019 16:00:00,82.32
02/07/2019 16:00:00,81.05
03/07/2019 16:00:00,80.95
04/07/2019 16:00:00,81.57
05/07/2019 16:00:00,82.26
08/07/2019 16:00:00,81.28
09/07/2019 16:00:00,80.97
10/07/2019 16:00:00,81.24
11/07/2019 16:00:00,81.24
12/07/2019 16:00:00,81.52
15/07/2019 16:00:00,81.06
16/07/2019 16:00:00,80.85
17/07/2019 16:00:00,81.32
18/07/2019 16:00:00,81.38
19/07/2019 16:00:00,82.09
22/07/2019 16:00:00,81.85
23/07/2019 16:00:00,81.55
24/07/2019 16:00:00,82.35
25/07/2019 16:00:00,83
26/07/2019 16:00:00,82.59
29/07/2019 16:00:00,83.25
30/07/2019 16:00:00,83.4
31/07/2019 16:00:00,82.3
01/08/2019 16:00:00,81.92
02/08/2019 16:00:00,81.88
05/08/2019 16:00:00,81.21
06/08/2019 16:00:00,79.8
07/08/2019 16:00:00,78.7
08/08/2019 16:00:00,78.96
09/08/2019 16:00:00,79.42
12/08/2019 16:00:00,79.94
13/08/2019 16:00:00,79.46
14/08/2019 16:00:00,76.63
15/08/2019 16:00:00,74.34
16/08/2019 16:00:00,75.12
19/08/2019 16:00:00,76.29
20/08/2019 16:00:00,77.13
21/08/2019 16:00:00,77.02
22/08/2019 16:00:00,77.1
23/08/2019 16:00:00,77.4
26/08/2019 16:00:00,76.76
27/08/2019 16:00:00,77.15
28/08/2019 16:00:00,76.8
29/08/2019 16:00:00,77.41
30/08/2019 16:00:00,79.05
02/09/2019 16:00:00,78.94
03/09/2019 16:00:00,78.78
04/09/2019 16:00:00,78.69
05/09/2019 16:00:00,79.25
06/09/2019 16:00:00,79.54
09/09/2019 16:00:00,79.81
10/09/2019 16:00:00,79.89
11/09/2019 16:00:00,80.6
12/09/2019 16:00:00,81.35
13/09/2019 16:00:00,82.14
16/09/2019 16:00:00,81.69
17/09/2019 16:00:00,82.24
18/09/2019 16:00:00,81.74
19/09/2019 16:00:00,82.18
20/09/2019 16:00:00,82.18
23/09/2019 16:00:00,82.05
24/09/2019 16:00:00,82.1
25/09/2019 16:00:00,81.58
26/09/2019 16:00:00,81.18
27/09/2019 16:00:00,81.54
30/09/2019 16:00:00,80.83
01/10/2019 16:00:00,81.28
02/10/2019 16:00:00,79.6
03/10/2019 16:00:00,77.34
04/10/2019 16:00:00,77.59
07/10/2019 16:00:00,77.94
08/10/2019 16:00:00,78.6
09/10/2019 16:00:00,78.18
10/10/2019 16:00:00,78.1
11/10/2019 16:00:00,78.77
14/10/2019 16:00:00,79.07
15/10/2019 16:00:00,79.31
16/10/2019 16:00:00,80.43
17/10/2019 16:00:00,80.11
18/10/2019 16:00:00,79.64
21/10/2019 16:00:00,79.79
22/10/2019 16:00:00,79.66
23/10/2019 16:00:00,79.94
24/10/2019 16:00:00,80.29
25/10/2019 16:00:00,80.7
28/10/2019 16:00:00,80.48
29/10/2019 16:00:00,80.46
30/10/2019 16:00:00,79.69
31/10/2019 16:00:00,78.66
01/11/2019 16:00:00,78.24
04/11/2019 16:00:00,77.05
05/11/2019 16:00:00,77.7
06/11/2019 16:00:00,78
07/11/2019 16:00:00,79.04
08/11/2019 16:00:00,79.17
11/11/2019 16:00:00,80.05
12/11/2019 16:00:00,80.83
13/11/2019 16:00:00,79.24
14/11/2019 16:00:00,79.77
15/11/2019 16:00:00,80.69
18/11/2019 16:00:00,80.34
19/11/2019 16:00:00,80.67
20/11/2019 16:00:00,79.6
21/11/2019 16:00:00,79.33
22/11/2019 16:00:00,79.6
25/11/2019 16:00:00,79.89
26/11/2019 16:00:00,80.74
27/11/2019 16:00:00,81.69
28/11/2019 16:00:00,81.6
29/11/2019 16:00:00,80.82
02/12/2019 16:00:00,81.43
03/12/2019 16:00:00,79.34
04/12/2019 16:00:00,77.81
05/12/2019 16:00:00,78.62
06/12/2019 16:00:00,78.99
09/12/2019 16:00:00,79.26
10/12/2019 16:00:00,79.23
11/12/2019 16:00:00,80.31
12/12/2019 16:00:00,79.72
13/12/2019 16:00:00,80.06
16/12/2019 16:00:00,81.46
17/12/2019 16:00:00,81.9
18/12/2019 16:00:00,81.9
19/12/2019 16:00:00,81.73
20/12/2019 16:00:00,81.25
23/12/2019 16:00:00,80.84
24/12/2019 14:10:00,80.71
27/12/2019 16:00:00,81.07
30/12/2019 16:00:00,81.1
31/12/2019 14:10:00,79.9
